ts	imei	mwra	p.android.settings	p.system	p.android.gm	p.android.externalstorage	p.android.chrome	p.android.documentsui	p.android.packageinstaller	p.google	p.inputmethod.latin	p.olauncher	p.android.vending	p.android.defcontainer	p.process.gapps	p.katana	p.simulator	p.gms.persistent	p.android.gms	p.browser.provider	p.notifier	p.dogalize
2018-05-09 07:31:00	359043379931766924	1.00000	14.39602	14.94665	14.64411	9.17118	13.74441	14.79101	13.41046	0.05616	27.27743	62.71519	39.58069	19.10996	94.69285	13.33474	88.33420	98.09746	14.69557	54.58025	87.08132	84.17803
2018-05-09 07:32:00	3590433799317662295	0.00000	13.07777	12.31781	10.12819	10.23894	15.60228	10.83495	13.63470	0.01505	60.50911	70.87888	66.01948	77.13042	32.29063	82.46913	44.44241	59.65440	89.68015	78.93980	48.57196	29.83566
2018-05-09 07:33:00	3590433799317662261	0.00000	12.87559	14.93648	13.04989	10.85693	16.41965	13.60273	14.25726	0.01227	50.23705	46.96258	55.45692	30.89918	97.77951	17.94578	46.12797	63.68346	4.28351	99.46860	90.05493	64.45286
2018-05-09 07:34:00	3590433799317661669	1.00000	13.22405	14.09716	12.56345	12.34521	16.61321	10.15130	12.29646	0.01741	59.79872	63.09226	42.72641	53.94148	49.38397	82.68633	49.95909	88.05581	19.52688	36.88724	86.66984	22.73083
2018-05-09 07:35:00	863033069630348511	0.00000	9.18615	16.41517	14.86295	11.85527	13.12074	15.20923	17.95685	0.00034	66.25100	83.61423	53.81463	44.86048	43.46754	5.20188	42.90648	4.91289	26.51875	9.24076	69.26693	49.59909
2018-05-09 07:36:00	3590433799317661891	0.00000	14.34268	12.60508	14.26154	6.62083	14.62958	14.35110	13.13043	0.05322	74.12184	72.40746	57.01993	43.96686	11.39751	99.66926	88.41163	3.12609	93.46315	2.05943	16.82463	84.63139
2018-05-09 07:37:00	8630330696303482394	1.00000	12.55153	15.57307	13.16108	15.36486	15.67585	9.07298	13.53752	0.00887	47.21563	31.82684	50.16172	56.56583	3.98786	52.26244	54.75001	17.42984	25.63687	11.58241	88.89915	77.01155
2018-05-09 07:38:00	863033069630348883	0.00000	13.11330	15.76475	14.88274	11.53590	13.39250	12.38042	14.04268	0.01557	39.27359	44.11727	56.68371	45.58352	39.94709	11.66153	58.07914	73.81775	25.86337	6.56695	36.86869	40.56668
2018-05-09 07:39:00	3590433799317661792	1.00000	15.18318	12.24667	10.49485	7.49649	15.60685	11.02648	8.80663	0.12335	63.95152	70.85646	19.77991	63.25235	53.36591	33.49840	82.13817	82.84466	91.51459	95.03688	71.11359	71.31171
2018-05-09 07:40:00	359043379931766494	0.00000	14.68780	17.71733	14.84079	16.02832	17.77884	13.76867	20.62037	0.07517	53.20362	51.79996	31.76056	42.55742	26.60320	21.32321	99.88048	47.21517	11.33971	69.82522	61.97379	93.82727
2018-05-09 07:41:00	3590433799317661909	1.00000	16.16513	12.10787	8.94323	9.89848	13.13626	9.46318	9.60245	0.32926	53.99104	41.52464	66.42455	47.98443	17.40371	93.26693	89.45816	42.22589	87.70009	50.76349	39.34576	4.59894
2018-05-09 07:42:00	359043379931766676	1.00000	12.32987	16.63439	15.55556	11.06424	14.08438	7.87375	13.39084	0.00715	60.25938	51.51810	24.19188	68.37143	98.91095	15.40584	43.79793	87.31531	65.24524	91.76101	56.58085	61.91541
2018-05-09 07:43:00	359043379931766403	0.00000	11.74128	12.58867	14.98665	8.28032	14.67816	13.06300	14.44241	0.00402	47.97641	67.18204	58.68012	58.02440	5.48625	51.34565	96.27068	78.53695	86.33684	16.22685	17.22498	28.82681
2018-05-09 07:44:00	359043379931766254	0.00000	13.71591	15.42992	13.12249	12.76474	12.48450	13.51556	15.38759	0.02845	88.50323	59.67232	73.33235	54.86921	71.34440	92.09707	62.62444	27.95677	33.72246	5.37244	31.53880	70.57016
2018-05-09 07:45:00	8630330696303481859	1.00000	7.85363	16.00433	10.19480	16.34957	12.03036	10.62620	15.33133	0.00012	48.48939	28.90111	43.44501	27.49468	71.96019	92.59079	4.29477	99.51375	77.16495	83.81229	55.13580	94.30835
2018-05-09 07:46:00	3590433799317661917	0.00000	15.41894	13.86144	15.45294	11.62246	14.74558	11.24569	14.95781	0.15610	74.94636	49.89853	47.11519	45.29515	93.28219	57.97893	71.12310	99.86284	75.31147	30.48650	98.37706	40.32836
2018-05-09 07:47:00	863033069630348313	1.00000	14.64279	10.69043	13.85924	11.63922	12.49609	9.80789	14.83576	0.07189	50.75891	55.60992	56.04496	50.66173	88.07403	84.31041	18.20025	32.17274	20.63082	74.57054	46.77907	70.71251
2018-05-09 07:48:00	359043379931766403	1.00000	11.63768	11.69051	11.26179	14.64093	13.02884	8.78910	11.92805	0.00360	63.67044	47.01690	65.18245	48.62307	63.04351	34.33579	99.50302	85.99395	13.78117	23.55265	16.49683	63.79963
2018-05-09 07:49:00	3590433799317662311	0.00000	6.60025	14.97867	15.18729	12.12326	18.27401	13.74657	16.62560	0.00002	49.94104	47.36665	42.41580	64.12384	42.83465	26.55104	24.44909	12.73679	95.91820	22.88811	3.36007	22.91007
2018-05-09 07:50:00	863033069630348511	1.00000	12.72737	12.12506	11.00657	10.20315	17.75711	12.28701	5.26728	0.01062	60.89143	35.88157	53.22906	44.74654	53.39335	25.04422	51.76356	40.17016	75.37212	1.05017	96.70851	1.34275
2018-05-09 07:51:00	863033069630348487	1.00000	14.26266	10.62923	11.07245	10.51226	14.97981	11.03270	9.87592	0.04916	52.92506	27.96133	34.74046	58.47466	14.74260	69.23149	14.53486	3.80512	58.73665	88.43259	5.85016	9.24380
2018-05-09 07:52:00	3590433799317661198	1.00000	14.43247	12.01615	11.54413	10.50841	13.60404	11.35660	10.36954	0.05825	57.38552	58.66903	50.93621	44.53741	92.51712	30.26353	20.83333	76.27787	80.30896	67.17652	67.03915	7.42779
2018-05-09 07:53:00	3590433799317661412	1.00000	13.72669	9.37233	9.86124	11.51223	15.64389	10.31482	9.38070	0.02877	45.24847	40.28891	53.96376	55.58138	14.37882	98.41688	0.52244	61.06985	10.42124	81.90218	90.53112	20.51402
2018-05-09 07:54:00	3590433799317661461	1.00000	6.65519	13.45789	11.43367	15.70873	14.86817	11.46549	16.14408	0.00005	42.28324	65.64545	61.24509	57.29612	6.55327	76.46484	17.93646	47.31844	91.56824	73.05432	0.02595	53.48612
2018-05-09 07:55:00	359043379931766478	1.00000	11.26090	11.83792	10.66063	11.26943	12.73019	10.79877	11.18433	0.00249	71.41134	41.93625	45.65057	48.90512	31.83038	51.45522	71.30948	53.08655	45.45198	92.28808	45.83462	27.29194
2018-05-09 07:56:00	8630330696303481172	1.00000	12.98688	7.90607	9.29259	14.01785	16.64384	13.87760	11.77866	0.01374	45.39467	65.32730	33.93595	55.52061	29.59086	41.77857	71.96593	82.36119	82.54168	98.10179	34.89650	27.00276
2018-05-09 07:57:00	359043379931766940	1.00000	13.67839	9.76161	12.12383	9.68855	15.82398	9.50073	11.00513	0.02742	49.76789	62.99105	58.49640	41.78217	14.95202	14.14183	2.59615	71.58968	76.45515	41.08829	44.11895	49.85256
2018-05-09 07:58:00	8630330696303481537	0.00000	12.70499	14.10529	15.30912	14.04597	13.53413	10.30351	14.07254	0.01037	61.95075	59.45695	49.34520	57.98362	26.25980	27.16704	9.19456	33.96066	45.82038	29.73205	80.38402	44.93382
2018-05-09 07:59:00	863033069630348354	1.00000	10.97430	16.93649	12.07499	17.85606	14.45756	11.88880	14.18477	0.00188	43.57363	52.62898	41.94187	34.13579	35.90680	24.04784	32.23345	87.44875	89.27013	78.42854	85.05338	15.35151
2018-05-09 08:00:00	8630330696303481719	1.00000	17.15826	9.08606	11.82233	10.35461	16.92094	14.15259	10.41017	0.88877	32.59814	61.09965	58.45751	44.93252	86.10498	99.46841	24.30278	86.54779	13.98531	92.31429	45.71606	48.18640
2018-05-09 08:01:00	8630330696303482063	1.00000	13.74689	7.56506	10.55681	11.09715	13.05012	11.76358	12.46888	0.02934	40.67024	58.08205	50.00817	30.40829	17.59594	98.72982	48.03042	84.19269	35.14781	52.88024	80.67880	4.68600
2018-05-09 08:02:00	359043379931766064	1.00000	11.76670	15.43989	8.33228	13.75025	13.94142	13.29031	16.14805	0.00409	57.02217	37.49072	36.63398	54.19780	47.59059	38.66361	12.33097	72.76545	8.82626	58.77141	34.52429	12.25933
2018-05-09 08:03:00	8630330696303481586	0.00000	17.16078	12.40631	14.04061	10.61682	15.07010	7.90319	12.64200	0.89104	46.97611	55.37459	64.55542	36.82691	56.71210	0.73702	46.08118	56.74090	41.89896	60.43531	43.26005	0.72886
2018-05-09 08:04:00	3590433799317662329	0.00000	14.92924	13.88137	14.75477	7.48613	14.52584	9.40806	14.41476	0.09568	87.65584	35.74075	56.63627	31.67414	3.05915	32.18368	14.85423	47.16428	97.19695	19.40572	50.28900	36.72684
2018-05-09 08:05:00	8630330696303482121	1.00000	12.92944	15.31603	12.87992	13.06866	12.61532	7.58414	13.44458	0.01296	55.54383	43.98966	37.08206	43.00171	81.41952	45.31025	29.95290	72.40767	96.67793	90.39144	66.75104	26.65270
2018-05-09 08:06:00	863033069630348404	1.00000	10.36112	12.84299	11.26838	15.70387	15.35711	10.37029	14.75791	0.00103	65.65330	45.39703	60.11496	61.18288	66.51733	47.29989	20.59956	94.19864	41.26930	46.78031	41.50711	82.49764
2018-05-09 08:07:00	8630330696303481222	0.00000	8.33576	10.89005	15.84892	7.64836	14.13022	18.57095	15.54741	0.00015	44.58091	47.06363	41.85688	47.24823	65.88401	69.57408	78.73020	49.15066	0.06724	7.19187	62.88930	39.68482
2018-05-09 08:08:00	863033069630348289	0.00000	10.22811	15.60006	13.94586	13.33169	15.67942	14.10836	16.55903	0.00089	48.93130	58.25985	42.88553	59.72296	69.49449	51.97768	95.67178	73.36503	36.10773	43.71440	65.07557	96.53560
2018-05-09 08:09:00	3590433799317662212	0.00000	12.10989	17.10641	13.77462	12.61503	13.86343	13.88673	14.79484	0.00575	56.79307	81.79827	37.83983	42.12077	23.93776	76.95338	17.72075	99.98888	8.46818	33.54971	18.10042	71.87285
2018-05-09 08:10:00	863033069630348461	1.00000	14.01120	11.68646	10.16832	14.86837	13.45535	10.65114	12.29621	0.03821	60.56941	38.59913	52.59063	45.82904	99.33994	70.20900	73.80163	10.37220	53.53839	31.36450	13.74760	4.70394
2018-05-09 08:11:00	8630330696303482352	0.00000	8.43185	16.41486	15.83036	13.55231	14.17983	14.51127	15.47236	0.00017	23.29159	76.46201	63.58225	38.67402	69.39813	10.66852	97.92949	19.21238	42.67954	52.73855	25.18768	19.12310
2018-05-09 08:12:00	3590433799317662188	1.00000	13.73400	7.84462	11.38530	11.15730	15.45637	12.70361	14.03401	0.02900	54.30494	37.36154	40.09481	51.79809	92.97897	5.46184	18.14628	4.83511	23.00845	51.51964	55.41552	27.78059
2018-05-09 08:13:00	359043379931766130	1.00000	13.72173	13.40696	12.49509	10.24153	13.81770	15.95403	13.04558	0.02860	39.73996	55.35176	68.33504	57.59648	16.98723	79.50565	97.40701	93.30725	38.76461	37.59347	13.87158	6.13799
2018-05-09 08:14:00	8630330696303481263	1.00000	14.82785	11.96733	9.16509	14.19551	14.67642	10.12957	11.10335	0.08645	66.69875	49.17499	58.27708	37.72641	45.03349	55.38803	91.21875	4.80029	92.52310	46.24559	77.48235	91.47746
2018-05-09 08:15:00	863033069630348743	1.00000	15.20585	11.39061	10.79656	8.62660	17.23971	9.96277	11.17808	0.12615	45.47392	67.18065	78.26905	49.43075	52.41888	74.75059	16.65075	66.25952	39.73206	4.23704	87.95517	9.24109
2018-05-09 08:16:00	8630330696303481651	0.00000	13.92757	14.32140	18.23872	10.93468	16.62734	9.88390	13.28680	0.03516	52.03205	50.47678	55.24204	63.47963	13.61485	17.57594	62.54870	88.87764	68.06251	29.81339	75.24968	0.63052
2018-05-09 08:17:00	8630330696303481552	0.00000	12.24711	14.23391	12.01480	11.40159	11.95903	8.42122	15.31990	0.00658	34.69819	43.73267	58.75103	57.14091	92.44711	45.87728	71.18477	70.16009	86.43521	65.92542	60.09987	3.44001
2018-05-09 08:18:00	3590433799317661768	1.00000	10.70290	11.72209	10.78988	12.08411	12.74082	10.71504	10.11158	0.00143	43.25395	70.23600	40.78246	44.68707	30.97397	70.62466	48.45350	25.58419	45.52712	45.59073	78.16627	13.00620
2018-05-09 08:19:00	863033069630348859	1.00000	15.83906	11.40350	9.86733	8.12707	17.49268	12.08493	6.83588	0.23767	39.80112	26.96264	54.92938	51.33251	26.01945	72.90709	52.49730	60.05499	31.60576	42.44725	39.52970	4.70573
2018-05-09 08:20:00	3590433799317661776	0.00000	10.24971	14.43837	14.72613	10.14597	13.78236	14.21473	10.47555	0.00088	84.94261	69.35225	42.99910	23.06896	19.88386	85.62588	38.80345	68.81376	44.21144	85.62079	12.80809	69.33731
2018-05-09 08:21:00	8630330696303481321	1.00000	10.67701	14.54456	11.34620	16.18798	16.14285	12.82598	14.09432	0.00138	40.49955	44.43438	52.20674	58.67566	92.51514	64.34705	80.18843	16.25457	33.92281	41.47936	35.09354	73.82529
2018-05-09 08:22:00	8630330696303481529	1.00000	8.67524	16.40951	10.47012	15.72862	14.75219	10.86907	17.83669	0.00022	40.17910	39.79939	55.09687	20.99521	98.80554	10.60528	64.54524	42.39646	1.86369	32.49915	75.41530	78.16886
2018-05-09 08:23:00	8630330696303481222	1.00000	8.62347	16.57593	12.94209	18.02718	11.16896	8.98663	11.81136	0.00019	43.07648	49.53434	36.93885	46.40014	91.75537	12.87065	99.23708	3.61767	97.74013	80.06384	84.24117	0.97162
2018-05-09 08:24:00	8630330696303482162	0.00000	16.82508	13.21854	9.66489	12.37600	11.38699	11.07560	11.68798	0.63693	67.26986	55.15985	66.20976	53.97199	72.83833	49.05857	11.22399	22.72196	62.23015	90.60771	66.06277	62.43250
2018-05-09 08:25:00	3590433799317661487	1.00000	16.50828	13.99485	12.12135	10.46409	15.38864	10.82700	9.00780	0.46400	56.51873	80.50922	69.18432	45.81709	97.57985	73.27504	82.86946	4.37071	74.79189	41.30102	17.32734	53.46774
2018-05-09 08:26:00	863033069630348909	1.00000	9.00884	15.69187	9.56292	14.16912	10.80996	13.39853	17.98299	0.00030	57.24415	47.97513	47.16378	67.46222	93.27867	85.58210	46.92942	48.29981	72.49063	20.22832	50.08714	79.15061
2018-05-09 08:27:00	3590433799317661743	1.00000	18.47763	12.07757	11.14157	16.62214	13.25535	11.02847	13.20362	3.32491	26.54102	51.27292	63.43020	85.99366	7.94680	20.01235	65.54213	11.70792	16.99564	21.09095	40.09605	66.01451
2018-05-09 08:28:00	3590433799317661107	1.00000	13.29944	11.73218	9.80345	12.61952	15.20220	10.38490	12.87493	0.01878	25.22100	37.33947	56.38957	49.85059	33.82376	12.65865	2.98324	31.71978	47.89871	58.10203	21.63504	79.35642
2018-05-09 08:29:00	863033069630348305	0.00000	11.18975	11.80446	13.06518	12.73735	12.19277	8.41083	12.28939	0.00231	53.24904	46.90853	58.11816	65.81548	74.73800	56.55054	91.25936	58.10154	31.10508	6.42726	98.83761	59.72061
2018-05-09 08:30:00	3590433799317662022	1.00000	8.18050	12.81808	10.96448	15.31713	14.59724	15.42135	16.94588	0.00014	73.05233	47.30778	52.65825	36.78756	91.89584	60.70449	73.35966	86.31094	8.09116	41.47659	64.34530	89.70389
2018-05-09 08:31:00	3590433799317661610	0.00000	13.32546	11.64584	14.43432	8.61300	13.12762	14.37643	14.42150	0.01926	35.87177	68.16656	70.75773	49.34539	0.80170	96.50177	0.81916	33.60446	31.01352	72.49357	19.76119	50.16581
2018-05-09 08:32:00	863033069630348123	0.00000	5.51986	13.97064	15.25947	10.62459	14.64556	16.83591	16.51817	0.00002	55.56172	47.03111	51.79696	44.18716	49.82656	95.29198	33.17939	85.77811	81.68864	28.87200	17.68845	38.43432
2018-05-09 08:33:00	863033069630348131	1.00000	12.32799	16.02038	10.46703	13.92404	15.70537	11.98569	15.60628	0.00716	48.20270	90.70828	52.28246	35.88295	19.87953	58.31730	25.12767	66.75958	26.99653	23.85474	5.78436	87.70535
2018-05-09 08:34:00	3590433799317661180	1.00000	12.13427	12.01444	11.93767	16.28000	11.24497	9.27213	15.42262	0.00587	30.72393	63.93802	49.41956	56.70967	11.87328	88.95182	41.47273	8.76100	37.39100	4.20424	70.31832	58.43975
2018-05-09 08:35:00	8630330696303481198	0.00000	11.85927	16.02548	12.50858	14.53155	15.39797	14.06403	14.85105	0.00447	47.36436	69.80141	37.26479	35.80139	33.66661	93.63917	25.19551	6.21104	60.73632	21.37969	69.37091	72.63995
2018-05-09 08:36:00	3590433799317661172	0.00000	14.39388	15.56280	11.96633	12.16456	14.73334	12.04294	11.01350	0.05603	57.62656	46.31201	38.94948	40.83409	34.55156	26.28203	22.69135	97.02167	0.71989	48.31657	58.58369	7.79797
2018-05-09 08:37:00	359043379931766817	1.00000	9.50199	15.47207	11.43864	17.55850	13.03318	12.83394	15.06466	0.00040	46.05331	49.87335	71.08809	70.50712	82.34771	26.31370	15.25289	85.99919	46.88179	23.12639	23.83521	42.21952
2018-05-09 08:38:00	359043379931766064	1.00000	13.88222	13.98420	13.58304	6.76051	14.61702	10.34441	9.47106	0.03359	50.23191	43.92639	48.47320	51.23924	81.13813	56.52232	87.96900	66.41285	5.07974	10.95422	5.46136	10.27538
2018-05-09 08:39:00	8630330696303481750	0.00000	11.58078	10.82884	15.45653	10.21872	14.98573	12.60938	15.81007	0.00338	69.94646	70.38353	46.73521	43.36627	60.32606	82.88715	72.32576	32.86275	10.00914	54.30370	15.60924	35.48445
2018-05-09 08:40:00	8630330696303481354	1.00000	14.66150	14.26969	11.31849	12.85850	16.24444	8.91324	10.65024	0.07321	39.46188	58.33057	42.73876	43.80707	57.51798	83.92496	46.58294	48.53472	59.29978	34.54683	97.03141	0.23639
2018-05-09 08:41:00	3590433799317662154	0.00000	12.09452	15.18457	14.45544	11.68726	14.15598	15.02017	13.66220	0.00565	70.40005	43.95652	48.28923	32.98903	16.16851	39.20535	58.94149	50.59355	95.22955	67.70069	38.82949	59.28914
2018-05-09 08:42:00	3590433799317661446	1.00000	9.03273	14.36264	8.53820	13.28307	15.25166	11.13339	16.35168	0.00029	76.82513	39.25197	57.88469	51.56855	90.60122	77.62458	45.77262	63.13152	1.93118	66.79027	17.13722	9.02553
2018-05-09 08:43:00	8630330696303481396	1.00000	11.93467	14.11564	12.98015	10.18231	14.22669	10.58033	11.77373	0.00478	24.62957	60.20048	37.13182	46.50759	74.46052	11.60872	10.12805	83.97992	23.89804	81.98359	93.47109	3.53096
2018-05-09 08:44:00	8630330696303482139	1.00000	10.99329	11.42767	11.64433	13.22675	17.41276	9.89293	16.56287	0.00189	53.07752	68.76199	70.04413	58.04930	2.76200	31.13053	52.66353	87.55398	40.69519	99.21403	79.94487	34.42523
2018-05-09 08:45:00	359043379931766478	0.00000	13.29406	14.92675	15.41670	8.98152	13.79640	12.15022	13.89491	0.01867	37.33106	54.07462	43.53703	56.90729	31.02425	10.94179	16.58486	84.51713	34.85774	62.91852	74.25119	63.55840
2018-05-09 08:46:00	3590433799317661065	1.00000	15.75800	11.43797	11.67485	11.58003	13.56533	10.62212	13.09232	0.21913	43.23530	46.44850	49.04547	36.77320	19.37400	59.75867	34.81269	7.94174	17.13074	67.56312	33.65881	67.39353
2018-05-09 08:47:00	3590433799317661891	1.00000	10.93916	14.03620	9.70681	12.55436	13.68599	10.74560	13.64500	0.00179	64.33792	52.80880	42.11510	33.26711	33.90542	77.83871	12.02798	21.33912	54.66173	85.29176	19.86214	84.42084
2018-05-09 08:48:00	8630330696303481131	0.00000	5.29146	13.97800	15.45730	11.85327	12.93682	19.02863	14.60067	0.00003	37.68269	38.26667	63.31982	44.94299	13.02055	55.69013	39.87502	5.61475	74.94080	72.77474	92.28158	7.74309
2018-05-09 08:49:00	863033069630348024	0.00000	11.52926	14.22699	13.66003	11.63290	14.67895	14.73815	13.81267	0.00324	19.79965	58.59446	55.97472	38.74620	14.64819	15.94510	28.00020	60.78554	82.91272	97.65795	59.94885	21.58653
2018-05-09 08:50:00	8630330696303481198	1.00000	11.07837	14.81279	11.23932	12.88193	16.58121	7.07709	13.28385	0.00206	62.18943	63.87900	59.99505	49.40053	49.39321	17.25871	86.36541	17.33723	51.48540	40.09147	43.16176	99.01766
2018-05-09 08:51:00	8630330696303481735	1.00000	10.73164	16.93021	12.18935	14.32155	15.33183	9.29212	15.31463	0.00147	32.45166	58.99890	62.08516	40.37167	98.76531	5.18702	19.89894	63.51620	12.69371	0.84044	58.90418	89.21637
2018-05-09 08:52:00	8630330696303481552	1.00000	13.04044	15.18592	11.12948	14.04055	16.21054	8.13636	12.06663	0.01451	58.13151	55.66455	47.59448	43.72402	98.32241	51.63123	35.78084	19.51222	36.92572	71.90608	15.43782	34.56946
2018-05-09 08:53:00	3590433799317661487	0.00000	13.67129	15.52638	14.96852	12.83549	13.34042	14.18779	13.43034	0.02723	59.29497	66.42511	46.38290	59.12893	36.50056	98.89442	69.35414	53.13266	41.47283	58.57454	43.94832	44.18558
2018-05-09 08:54:00	3590433799317662444	0.00000	7.93468	16.76817	14.52510	14.62267	12.98882	15.06055	15.67893	0.00013	35.79269	72.80760	70.28255	68.83163	64.36775	22.09862	56.25509	4.98357	52.64028	27.32100	60.67297	69.81276
2018-05-09 08:55:00	8630330696303481644	1.00000	12.54515	13.34584	8.11357	14.05535	18.28361	10.83318	14.95380	0.00886	39.43425	59.15655	43.81254	60.36759	92.99500	80.31047	70.37396	59.38330	65.12100	22.87328	38.92751	31.94017
2018-05-09 08:56:00	3590433799317661461	1.00000	15.14763	9.36415	9.79507	13.57218	12.84501	11.79514	14.55645	0.11903	64.51179	47.89195	64.97991	48.85305	18.67052	80.14871	61.75811	4.33633	95.77036	1.40981	69.82063	99.95908
2018-05-09 08:57:00	3590433799317662030	0.00000	14.53839	16.42144	12.85268	12.60463	13.22694	9.49070	13.17972	0.06473	79.82442	62.07004	71.85480	39.77824	58.03951	78.69259	8.13777	95.91899	25.49437	99.81592	8.20060	28.64118
2018-05-09 08:58:00	8630330696303482105	1.00000	14.76481	12.80865	11.49911	11.97636	15.06717	11.84535	9.16948	0.08119	45.99172	58.21702	44.36163	44.31660	50.82470	79.01838	96.24003	76.30595	62.04620	42.96779	82.68360	59.81538
2018-05-09 08:59:00	359043379931766577	0.00000	10.54554	16.63465	13.79441	12.43265	12.51293	14.41879	13.77052	0.00123	75.01514	49.02385	60.26386	54.31712	6.18267	35.14438	11.97381	48.08249	52.90805	19.46382	1.36812	73.51980
2018-05-09 09:00:00	8630330696303481024	1.00000	10.95212	14.77364	10.33310	14.64904	14.54480	11.34077	11.68334	0.00182	38.33750	57.44377	55.02922	46.17810	39.91755	75.79496	38.34730	17.17228	46.37037	78.51022	70.94645	92.94724
2018-05-09 09:01:00	8630330696303482238	1.00000	12.89878	13.66730	12.53581	11.04574	13.21990	10.17299	10.90051	0.01256	41.46565	50.09765	35.25867	34.26434	7.22555	55.08631	58.20995	66.60370	5.39379	60.64597	73.55791	44.17938
2018-05-09 09:02:00	8630330696303482014	1.00000	14.35573	11.12609	11.98645	8.15596	17.21481	10.29572	9.98558	0.05394	59.81875	37.61990	52.44800	45.30320	59.58541	96.24395	62.91891	90.00692	77.08261	95.20601	30.13428	5.10385
2018-05-09 09:03:00	359043379931766031	0.00000	9.01931	15.56427	13.93368	11.57634	14.97646	14.91092	12.99329	0.00030	32.77568	71.26527	40.77895	67.64234	80.20305	57.55124	62.54678	10.20854	28.33215	89.88701	86.19192	21.59219
2018-05-09 09:04:00	8630330696303481693	1.00000	9.42531	13.80512	10.04760	16.15238	14.07459	12.51581	15.93663	0.00042	27.56951	71.53487	66.04477	87.75999	26.87740	73.33380	87.34533	40.28868	83.84244	4.48274	94.39217	62.70959
2018-05-09 09:05:00	359043379931766742	1.00000	11.49573	13.44860	12.13228	15.40814	14.19199	10.37459	12.64527	0.00310	54.38200	58.17523	61.69951	7.48672	49.18663	99.14693	24.31479	44.28603	68.05026	73.53964	48.05989	94.64448
2018-05-09 09:06:00	359043379931766098	1.00000	11.71510	14.64765	14.28891	10.65011	14.69703	14.18893	13.59269	0.00384	63.60919	44.78308	35.94829	36.10346	3.25538	43.07064	42.90624	83.05409	29.51913	77.72560	48.83587	4.18251
2018-05-09 09:07:00	3590433799317662063	1.00000	12.93537	15.03659	12.88041	12.28669	14.38626	11.69091	13.64867	0.01302	57.57103	44.02489	50.69930	74.72237	72.63387	27.80856	82.32677	83.46356	44.35937	0.79687	46.00031	88.50748
2018-05-09 09:08:00	359043379931766577	1.00000	10.53390	15.38252	12.06708	12.16395	11.10774	9.94659	13.67558	0.00120	57.29159	53.11473	51.79244	38.10275	91.87177	80.76656	27.42842	13.64546	1.78430	0.26092	47.91343	56.95699
2018-05-09 09:09:00	359043379931766114	1.00000	12.20720	17.84193	11.43802	15.96733	15.68671	9.24831	11.80902	0.00635	51.42419	61.62336	49.96574	39.51340	14.89765	58.44270	91.23377	93.24047	25.41057	51.39097	51.06348	34.19838
2018-05-09 09:10:00	8630330696303482311	1.00000	16.00073	12.71933	11.71492	10.63976	15.75217	10.15866	13.99399	0.27933	59.17491	48.24298	57.18257	53.87592	78.21388	0.28948	75.33017	75.46374	99.80573	97.09785	16.34516	14.90156
2018-05-09 09:11:00	3590433799317661610	1.00000	19.34154	9.22604	10.70144	10.23723	11.75769	10.94140	12.90011	7.88797	60.68633	31.96725	62.49409	49.16375	77.95821	36.97087	16.78390	46.01391	29.98404	70.75248	63.08220	88.08310
2018-05-09 09:12:00	8630330696303482204	1.00000	14.31888	17.83325	17.25537	8.43321	9.01236	7.84177	14.08356	0.05201	71.59477	71.37043	58.49552	40.91039	59.74836	63.25192	29.59210	8.49698	38.91123	43.26297	89.20553	17.70650
2018-05-09 09:13:00	3590433799317661214	1.00000	13.98193	9.62381	10.58079	12.08227	16.47390	12.14918	9.99505	0.03713	51.74859	62.13196	75.97622	47.24981	20.25031	67.25896	79.65295	58.20784	39.27500	22.92189	4.00066	11.18269
2018-05-09 09:14:00	863033069630348016	1.00000	9.48169	14.09188	9.75667	13.51642	13.31275	10.05572	14.48783	0.00042	74.90133	50.05483	16.28404	38.90682	71.77561	34.42381	16.14292	38.32245	17.98197	38.57840	35.34256	39.95569
2018-05-09 09:15:00	3590433799317662451	1.00000	14.68240	11.61032	14.95841	10.01193	15.82258	10.39786	16.86955	0.07475	75.10190	52.69433	57.41072	55.92816	61.72238	86.45173	37.27225	76.92726	56.60144	71.86383	99.18963	89.73451
2018-05-09 09:16:00	3590433799317661081	1.00000	12.89752	15.35627	11.00165	15.92377	15.28664	10.32126	14.63624	0.01257	69.22644	75.69372	27.83859	49.23898	35.09954	30.71476	35.87555	23.94140	47.51764	35.30504	72.74282	99.34254
2018-05-09 09:17:00	3590433799317662238	0.00000	7.42346	15.19572	15.42990	10.09479	13.34357	18.40621	12.95254	0.00007	35.63377	57.74584	48.60298	73.06321	89.41382	1.65882	18.12412	90.62758	55.78903	33.94868	79.65792	54.50780
2018-05-09 09:18:00	8630330696303481859	0.00000	11.78908	15.22604	14.24292	10.38049	10.00307	14.12822	13.10494	0.00416	29.22907	63.13068	33.34290	57.67005	57.24555	80.44323	78.33284	95.88689	87.64651	6.06044	11.44894	89.39245
2018-05-09 09:19:00	8630330696303482493	1.00000	11.64163	17.07629	13.88120	18.56815	17.08759	8.28321	13.33568	0.00361	40.09531	79.49311	59.78388	42.65336	42.30220	52.95902	1.93174	82.55745	82.78591	27.65193	84.14104	88.52515
2018-05-09 09:20:00	3590433799317661651	0.00000	13.17232	16.80416	13.32646	9.11198	15.37021	13.21113	15.90114	0.01652	49.84468	66.29460	47.27003	70.19325	19.11194	79.73093	20.23023	84.41279	46.24377	65.53466	88.27058	77.77625
