ts	imei	mwra	c.dogalize	c.android.chrome	c.android.gm	c.android.youtube	c.katana	c.UCMobile.x86	c.updateassist	c.raider	c.android.vending	c.UCMobile.intl
2018-05-09 03:53:00	3590433799317661727	1.00000	17.02181	13.57024	10.46286	12.06879	16.80250	56.21465	51.53875	38.52502	61.65791	89.88646
2018-05-09 03:54:00	359043379931766635	1.00000	11.94892	14.47773	9.28498	12.22699	16.15115	39.62129	46.01820	75.24110	88.28789	69.23360
2018-05-09 03:55:00	863033069630348289	1.00000	13.59322	12.58819	8.33740	10.07524	14.99297	67.31069	12.94336	91.38418	39.53413	46.39475
2018-05-09 03:56:00	359043379931766494	1.00000	12.67674	14.92841	13.53336	12.14901	8.79767	42.93666	68.14512	29.12171	81.18252	81.74185
2018-05-09 03:57:00	3590433799317662220	1.00000	12.10663	16.49183	11.47616	17.30418	11.50410	26.75241	23.91598	51.76056	56.96786	86.55623
2018-05-09 03:58:00	8630330696303481529	0.00000	10.47225	18.88975	10.66240	17.99267	13.71350	23.10682	13.08513	32.56926	38.96870	46.21991
2018-05-09 03:59:00	8630330696303481750	1.00000	14.31508	9.65796	9.20422	18.15867	12.81274	30.88376	43.57993	58.93560	93.84951	76.51395
2018-05-09 04:00:00	3590433799317662238	1.00000	11.55954	17.36869	10.59137	20.46729	11.89233	49.72705	45.74290	64.02891	72.76090	74.55979
2018-05-09 04:01:00	8630330696303481388	1.00000	13.43399	8.37660	10.11289	16.02601	12.61012	35.06160	46.68110	44.72008	90.26876	75.73706
2018-05-09 04:02:00	359043379931766551	0.00000	11.74349	12.78633	16.14904	10.90687	12.55326	30.96882	41.32998	34.94821	92.40614	80.89101
2018-05-09 04:03:00	8630330696303481701	1.00000	16.94663	11.41341	11.82426	19.27372	11.48892	39.48787	88.36378	25.71190	27.96823	1.19584
2018-05-09 04:04:00	359043379931766411	1.00000	14.77300	12.51319	10.36363	12.57610	16.75908	41.74980	99.28467	1.79382	46.72902	91.15596
2018-05-09 04:05:00	359043379931766080	0.00000	9.68609	10.31369	12.44011	16.01240	10.99812	49.87296	55.74613	96.46238	82.51988	40.20655
2018-05-09 04:06:00	359043379931766411	0.00000	10.37830	16.08666	13.84723	17.18814	12.02238	31.37500	65.67307	87.93289	39.70455	93.21053
2018-05-09 04:07:00	359043379931766353	0.00000	10.39686	15.37356	8.89245	13.85795	11.05239	36.70049	74.63228	67.58157	37.98115	7.25175
2018-05-09 04:08:00	359043379931766130	0.00000	10.69445	12.97410	18.60886	14.85001	7.82127	37.49697	0.08294	16.26466	68.42431	3.69372
2018-05-09 04:09:00	3590433799317662386	1.00000	13.98985	14.85488	9.78351	10.71369	14.10787	28.97304	99.66489	30.26739	34.57420	39.53872
2018-05-09 04:10:00	3590433799317661545	0.00000	8.62599	12.85553	16.48853	16.53302	8.15395	29.44387	7.84621	46.22081	89.52680	12.82014
2018-05-09 04:11:00	3590433799317662477	1.00000	11.65491	14.12745	9.86088	15.28362	12.80718	42.55542	19.73768	25.04386	23.99823	22.19625
2018-05-09 04:12:00	863033069630348719	0.00000	10.08646	7.34541	14.98633	12.29198	12.25887	29.63108	35.97016	18.52947	62.57981	33.26707
2018-05-09 04:13:00	3590433799317661479	1.00000	12.74396	13.55944	13.03469	15.95173	10.46384	48.43614	57.26649	48.71029	25.42794	34.48985
2018-05-09 04:14:00	863033069630348032	0.00000	13.70242	15.14537	16.02727	8.51230	11.83673	61.01949	97.49629	45.85048	75.43277	30.51275
2018-05-09 04:15:00	3590433799317661255	0.00000	11.21886	14.86679	15.48643	13.37371	9.50469	41.96641	25.86748	4.34837	5.09247	89.31603
2018-05-09 04:16:00	8630330696303481123	1.00000	14.11957	13.91020	12.62820	14.15138	9.87261	10.45104	65.02062	53.92733	1.35374	14.10201
2018-05-09 04:17:00	359043379931766056	1.00000	14.10247	7.85036	12.14419	15.58133	15.86580	24.56559	45.00752	53.46964	44.23933	72.66439
2018-05-09 04:18:00	8630330696303481560	1.00000	8.14849	16.37943	10.71294	17.78352	15.47094	49.02125	69.34583	78.50138	4.89231	26.76134
2018-05-09 04:19:00	359043379931766296	1.00000	14.15727	10.15527	8.71678	13.79648	14.97998	54.48779	91.39864	0.43701	76.02564	31.57910
2018-05-09 04:20:00	359043379931766643	0.00000	12.31795	11.85786	13.59628	9.73132	10.08433	23.19787	68.46962	33.29264	81.58148	69.43311
2018-05-09 04:21:00	863033069630348297	1.00000	11.98341	16.73721	11.49789	17.58230	12.46016	45.60801	19.67741	32.67948	65.64797	70.37325
2018-05-09 04:22:00	863033069630348347	1.00000	8.52260	14.80676	9.95758	14.55853	16.11882	57.88854	20.63660	78.14269	99.48431	43.74294
2018-05-09 04:23:00	863033069630348040	0.00000	9.69415	13.03015	12.67667	12.95893	12.02295	37.96529	71.36787	80.91526	80.26529	34.58075
2018-05-09 04:24:00	8630330696303481479	1.00000	8.01283	14.06137	9.97052	11.78087	15.73724	32.42854	41.43965	30.65749	92.16904	85.02016
2018-05-09 04:25:00	863033069630348701	0.00000	13.45268	11.62191	13.57814	10.27979	9.95063	39.27977	8.70251	55.17739	8.75170	42.67656
2018-05-09 04:26:00	359043379931766361	0.00000	10.56974	8.32291	16.85257	13.88578	12.10969	20.36181	92.65091	55.58074	41.54286	62.07217
2018-05-09 04:27:00	3590433799317661644	1.00000	15.23672	16.27916	10.81122	15.54309	13.82068	51.11581	39.08898	58.80208	81.26969	49.19619
2018-05-09 04:28:00	863033069630348693	1.00000	11.48055	15.52762	11.09580	14.32713	14.39510	60.67603	56.36895	70.61439	15.76594	61.49220
2018-05-09 04:29:00	863033069630348784	1.00000	11.27095	12.20039	11.15810	9.88340	17.10419	54.51914	24.23884	99.19755	11.16495	88.88255
2018-05-09 04:30:00	863033069630348768	1.00000	6.70539	13.73985	15.16417	11.91714	8.97925	39.58674	61.63407	77.76350	93.68394	9.92768
2018-05-09 04:31:00	8630330696303481313	1.00000	9.41926	15.19796	9.60358	14.66238	13.30714	35.55384	63.16506	54.03572	69.29167	73.52366
2018-05-09 04:32:00	8630330696303481495	1.00000	7.52864	13.97649	8.61805	12.12986	16.53809	48.20996	85.96351	50.54208	29.79404	21.32420
2018-05-09 04:33:00	863033069630348461	1.00000	16.04796	10.67995	11.27925	13.38237	14.12956	59.97828	84.70407	8.26977	90.67194	53.27278
2018-05-09 04:34:00	8630330696303482030	1.00000	13.05439	12.34119	9.91794	15.34037	12.97242	41.31179	6.82215	27.13249	53.66248	25.02613
2018-05-09 04:35:00	8630330696303481990	1.00000	14.88110	9.63076	10.31866	12.50500	16.95387	37.36743	34.33965	27.28947	55.17321	71.58100
2018-05-09 04:36:00	8630330696303481313	0.00000	11.24290	11.40040	13.18260	12.85958	10.77764	44.48126	60.86596	30.26180	58.69502	12.47292
2018-05-09 04:37:00	3590433799317662147	1.00000	16.62165	14.56981	9.85891	13.06131	13.10105	31.53600	28.93434	57.02128	18.31634	6.64064
2018-05-09 04:38:00	359043379931766114	0.00000	12.25365	12.34998	14.85522	11.84012	12.72950	45.43731	95.22721	47.57840	97.08197	41.85852
2018-05-09 04:39:00	863033069630348131	1.00000	13.37479	13.41414	11.42393	14.41138	13.39285	39.10495	81.80132	19.05659	94.97702	19.22313
2018-05-09 04:40:00	3590433799317661842	0.00000	12.75850	15.75316	15.54557	10.47312	7.54491	28.65879	75.67483	16.55594	56.15783	15.87975
2018-05-09 04:41:00	863033069630348628	0.00000	14.04477	13.63971	15.69707	11.44188	8.32582	43.82207	64.22700	87.66176	40.32299	84.81681
2018-05-09 04:42:00	3590433799317662246	0.00000	16.28108	14.09965	15.86806	7.41289	10.27732	51.82207	61.06982	5.77897	21.34241	37.67388
2018-05-09 04:43:00	8630330696303482402	1.00000	10.14771	18.20363	10.22888	17.35433	13.25705	58.51569	39.13870	41.55666	21.93944	11.92786
2018-05-09 04:44:00	359043379931766700	1.00000	11.96148	16.05783	6.58001	16.42808	14.14731	15.82295	62.65929	0.12081	35.27133	13.42949
2018-05-09 04:45:00	8630330696303482212	1.00000	9.66624	14.70621	10.58825	15.39388	14.32395	71.78547	93.20282	53.32481	59.31389	0.65860
2018-05-09 04:46:00	8630330696303482147	1.00000	17.08909	13.70717	10.29765	14.14812	10.97514	34.18040	96.59881	59.47939	97.68536	53.37309
2018-05-09 04:47:00	359043379931766650	1.00000	9.60705	18.57531	8.96026	16.23542	10.88455	49.32761	50.76007	32.10557	80.55309	8.35056
2018-05-09 04:48:00	863033069630348198	1.00000	15.18298	11.51796	15.16143	13.79819	9.49106	29.52753	9.99063	4.38667	48.24885	39.39472
2018-05-09 04:49:00	863033069630348420	1.00000	12.29156	13.25748	11.03405	15.54405	16.90914	26.55629	54.81424	59.70610	79.63556	81.13642
2018-05-09 04:50:00	359043379931766908	0.00000	10.70662	12.32633	14.30912	9.24830	6.64301	38.87199	44.28959	57.88948	47.90615	82.09478
2018-05-09 04:51:00	8630330696303481941	1.00000	8.92263	13.34342	9.96758	13.79452	16.34266	41.54193	48.66286	56.70356	12.37837	31.47117
2018-05-09 04:52:00	8630330696303481586	0.00000	12.29260	13.78828	14.81343	10.13894	10.35099	55.98362	77.81205	65.94068	36.74705	54.77502
2018-05-09 04:53:00	863033069630348370	1.00000	15.60835	12.02489	12.43946	13.02302	14.95506	49.50197	67.33124	96.78190	84.10169	18.52655
2018-05-09 04:54:00	3590433799317661685	0.00000	9.29816	5.47958	13.17466	15.13998	14.20015	31.44965	61.06312	80.68392	85.86907	87.75348
2018-05-09 04:55:00	863033069630348065	1.00000	12.40219	10.39669	12.20959	12.00432	14.30770	44.99674	97.54567	94.12932	55.17387	78.94239
2018-05-09 04:56:00	3590433799317661941	0.00000	10.40080	12.23277	15.55697	13.38202	11.54687	52.93319	44.33438	49.08856	12.19399	33.59732
2018-05-09 04:57:00	863033069630348313	1.00000	11.51613	11.73741	11.24682	12.73234	19.74116	33.89291	98.72758	28.89855	33.62994	1.98771
2018-05-09 04:58:00	3590433799317662394	1.00000	15.17421	13.85612	12.10070	13.95394	15.88603	46.88266	98.74761	40.69076	95.21098	31.47476
2018-05-09 04:59:00	3590433799317661669	1.00000	8.90786	13.49095	8.97047	8.05947	15.41530	45.86973	17.92656	16.89458	37.72725	82.65994
2018-05-09 05:00:00	359043379931766171	0.00000	13.16974	10.91873	13.22896	6.50598	19.66402	30.77717	71.79853	78.08832	70.56155	30.93186
2018-05-09 05:01:00	3590433799317661156	1.00000	19.29605	9.60350	12.94334	16.18504	16.15617	43.13699	61.62415	0.17163	28.75825	41.97395
2018-05-09 05:02:00	359043379931766106	1.00000	15.13029	15.77197	11.26784	12.95135	11.99222	57.95954	90.44529	52.48741	19.78004	19.82621
2018-05-09 05:03:00	863033069630348479	0.00000	12.95685	7.78967	9.44193	15.22691	11.34317	39.36698	98.24036	24.10046	46.90687	26.04136
2018-05-09 05:04:00	359043379931766478	0.00000	12.55184	14.11865	16.11070	9.53480	10.47861	29.67723	35.89474	95.71713	23.64737	41.33975
2018-05-09 05:05:00	863033069630348156	0.00000	9.72162	13.17007	14.04248	17.18578	12.04741	45.83467	82.76969	65.06616	98.18509	38.88053
2018-05-09 05:06:00	8630330696303482238	0.00000	12.69059	11.29114	10.21777	12.83801	16.97896	51.05638	16.00551	73.26341	85.55214	91.94777
2018-05-09 05:07:00	863033069630348032	1.00000	12.35052	13.76021	12.24957	15.01198	12.20385	55.13369	36.92016	68.73496	46.33960	19.91342
2018-05-09 05:08:00	3590433799317661388	1.00000	14.48255	9.47324	11.83866	12.06372	14.76784	50.20749	8.80635	58.08089	59.86881	69.71295
2018-05-09 05:09:00	359043379931766775	1.00000	9.82207	16.58966	9.60185	17.28889	12.78381	41.68797	2.04197	57.22451	24.00809	38.45793
2018-05-09 05:10:00	3590433799317662410	0.00000	13.79741	9.93159	17.06887	15.80958	10.39060	44.08020	59.82196	85.13497	75.00885	7.36945
2018-05-09 05:11:00	3590433799317662055	1.00000	10.78580	15.05412	9.81186	14.45627	15.63566	52.55632	74.77032	54.77887	83.54888	93.51576
2018-05-09 05:12:00	8630330696303482428	1.00000	12.42047	13.96176	10.62104	14.63514	14.56433	34.57654	50.41626	11.57910	82.69121	89.17130
2018-05-09 05:13:00	3590433799317661024	1.00000	9.97344	14.14464	9.52419	13.08459	13.29208	26.40560	8.19997	59.57049	60.99047	76.27045
2018-05-09 05:14:00	8630330696303481941	1.00000	10.88929	15.59677	11.27586	13.37632	14.17771	40.64441	53.88829	30.35139	27.89488	68.78963
2018-05-09 05:15:00	3590433799317661990	1.00000	16.12207	8.23132	10.12404	13.63914	15.79703	48.28784	90.52669	39.35390	20.98062	2.49716
2018-05-09 05:16:00	3590433799317661883	1.00000	13.30687	16.25658	13.16661	17.58059	15.99950	55.80347	35.59612	65.22357	91.85484	4.85573
2018-05-09 05:17:00	8630330696303481230	1.00000	11.54520	12.72505	8.87010	13.55422	15.46977	45.13616	77.99296	35.53512	96.60399	39.75744
2018-05-09 05:18:00	359043379931766825	1.00000	10.87224	15.92553	11.52817	17.07584	14.76581	23.54724	34.55614	17.82537	84.07495	60.32214
2018-05-09 05:19:00	863033069630348164	1.00000	12.38693	12.79983	8.66802	14.54393	13.17353	42.18430	71.71435	41.71540	42.71300	65.16106
2018-05-09 05:20:00	3590433799317661214	0.00000	13.95947	14.32588	17.61997	9.59192	14.98289	23.44546	48.85001	22.47469	27.43085	73.88139
2018-05-09 05:21:00	359043379931766536	0.00000	9.78852	10.45817	13.95159	14.55361	11.80852	23.17818	22.11024	69.29239	5.41212	83.83171
2018-05-09 05:22:00	3590433799317661883	0.00000	12.11978	9.67375	15.39996	16.66023	12.95948	24.06624	6.83819	12.14509	34.95919	28.26673
2018-05-09 05:23:00	8630330696303481818	1.00000	15.42478	9.12599	13.26505	14.81058	15.77169	38.16142	76.39797	6.43498	4.77314	88.21402
2018-05-09 05:24:00	8630330696303482378	1.00000	11.48625	19.34993	10.44298	17.87148	11.08907	41.34643	39.86073	49.73494	70.76802	38.00254
2018-05-09 05:25:00	3590433799317661313	1.00000	15.68043	9.35375	12.35062	15.13141	15.81157	31.87295	19.47077	86.76943	0.56289	38.63691
2018-05-09 05:26:00	8630330696303481875	0.00000	8.94109	8.61779	14.87987	13.95790	13.08184	44.55284	31.39944	79.44020	83.16761	49.85017
2018-05-09 05:27:00	3590433799317662071	0.00000	13.86603	16.41742	11.56552	17.19947	10.12647	57.44059	72.81214	12.07778	41.68590	61.39199
2018-05-09 05:28:00	3590433799317661248	1.00000	10.96253	12.03913	16.48554	12.24411	9.50113	36.93346	7.12231	94.25809	24.39789	29.70925
2018-05-09 05:29:00	8630330696303482246	1.00000	16.15979	12.59830	14.03822	14.91463	14.96840	48.34567	73.33463	45.66000	81.03937	99.24520
2018-05-09 05:30:00	8630330696303481933	1.00000	10.40090	8.89079	16.91269	13.18302	12.92185	52.39013	83.38356	20.39617	47.68774	97.96948
2018-05-09 05:31:00	3590433799317662386	1.00000	15.32762	9.40176	10.83136	16.94036	14.09633	66.62760	72.87898	58.61332	71.53636	51.78119
2018-05-09 05:32:00	359043379931766494	1.00000	10.44731	11.22435	7.46811	13.15864	14.26850	47.21751	25.79541	5.79896	7.83333	33.65034
2018-05-09 05:33:00	8630330696303481057	0.00000	11.57196	9.27624	12.32865	14.52867	8.87656	27.45004	67.74106	31.68493	94.87150	56.09338
2018-05-09 05:34:00	3590433799317662139	0.00000	11.65364	13.20957	11.31851	11.59365	16.50995	46.24510	18.57308	79.26251	44.48482	22.73815
2018-05-09 05:35:00	8630330696303482279	1.00000	16.59944	13.90459	10.81088	12.89487	19.92010	31.50064	72.03897	24.88571	92.79083	26.68289
2018-05-09 05:36:00	863033069630348875	1.00000	14.47765	10.22228	12.36322	14.49125	14.94112	46.39298	77.26325	94.86763	13.60267	9.60205
2018-05-09 05:37:00	863033069630348040	0.00000	9.29948	13.42095	13.72051	12.57001	10.06829	41.68952	59.24084	51.50109	61.27358	98.93366
2018-05-09 05:38:00	3590433799317661453	1.00000	11.12197	12.97502	11.54623	14.95603	13.34167	56.26376	85.63368	45.48639	65.76570	6.85264
2018-05-09 05:39:00	359043379931766379	1.00000	11.16403	14.37919	9.40608	11.89702	20.01396	61.49372	91.07949	73.24421	71.82312	48.90364
2018-05-09 05:40:00	863033069630348867	1.00000	16.41633	8.87547	13.58259	14.38674	13.51767	45.26613	97.76658	53.21072	68.59931	15.84332
2018-05-09 05:41:00	863033069630348537	1.00000	9.57778	14.86601	9.48920	15.97634	15.76228	31.55483	57.61228	20.15760	60.00018	62.20220
2018-05-09 05:42:00	3590433799317661677	0.00000	12.37274	9.51683	13.70275	15.52892	10.39920	53.85681	1.56222	35.34146	31.68877	13.29759
2018-05-09 05:43:00	8630330696303482402	0.00000	10.09700	11.03294	12.66550	13.04522	11.39387	33.73754	65.51904	42.43613	91.76059	49.27270
2018-05-09 05:44:00	8630330696303482261	1.00000	14.48201	12.17377	12.19067	12.27262	18.16125	63.70266	77.45834	37.07212	52.16871	32.10054
2018-05-09 05:45:00	3590433799317661271	0.00000	12.77229	10.68617	14.26324	14.91928	15.62719	41.94760	30.09396	12.94252	84.94340	2.47403
2018-05-09 05:46:00	8630330696303482238	1.00000	9.11472	15.90904	10.81340	17.75613	16.56312	39.88012	63.18192	33.40942	29.98552	97.57876
2018-05-09 05:47:00	3590433799317662238	1.00000	12.39234	13.63778	7.26765	16.61207	16.81542	38.41801	92.23624	66.57113	85.50879	4.29047
2018-05-09 05:48:00	359043379931766668	1.00000	12.23653	10.09669	12.27046	17.71268	14.02573	52.31475	13.61546	88.38165	71.09903	34.76299
2018-05-09 05:49:00	359043379931766841	0.00000	12.52070	8.49397	19.65824	12.94870	11.58227	49.34298	94.60323	73.46345	88.98235	65.80444
2018-05-09 05:50:00	359043379931766411	1.00000	12.09646	14.82339	11.71002	15.63339	15.00096	37.02238	50.39117	78.77576	63.88342	0.63349
2018-05-09 05:51:00	8630330696303481123	0.00000	10.67626	12.95763	15.96092	12.98522	9.35391	48.05075	40.63765	43.80214	44.88528	56.51639
2018-05-09 05:52:00	359043379931766601	1.00000	20.97737	11.68850	15.33053	17.21525	13.47910	36.85168	24.73388	59.72852	73.75958	96.90561
2018-05-09 05:53:00	359043379931766916	1.00000	12.84839	10.42017	11.67065	13.30736	14.72905	47.19399	42.02061	34.33819	37.32674	19.82867
2018-05-09 05:54:00	3590433799317661594	0.00000	11.77183	9.54609	15.69644	14.09508	11.27060	54.48628	41.73335	18.82598	28.86867	58.73800
2018-05-09 05:55:00	3590433799317661958	1.00000	9.72013	14.92438	11.82789	15.49931	13.72297	49.17615	41.92838	48.30472	40.48847	7.36875
2018-05-09 05:56:00	359043379931766148	1.00000	12.37046	10.62601	8.22858	14.10278	16.89258	41.82555	33.44455	93.60009	69.75554	70.16614
2018-05-09 05:57:00	359043379931766338	0.00000	12.55484	10.29968	14.12613	15.92908	8.41344	47.80240	78.72976	1.81568	56.27408	88.93144
2018-05-09 05:58:00	863033069630348115	1.00000	9.07817	15.79079	10.26298	11.79968	11.55833	36.99244	87.23807	17.83065	75.78304	14.41477
2018-05-09 05:59:00	3590433799317661578	0.00000	14.17935	11.09788	14.13274	12.18999	12.28214	48.27150	15.53413	48.74408	42.79920	8.43748
2018-05-09 06:00:00	863033069630348180	0.00000	11.54360	13.90675	11.70302	11.10350	8.40006	46.77685	61.74432	46.16685	61.67157	23.73298
2018-05-09 06:01:00	359043379931766791	1.00000	10.26814	15.32211	9.50522	12.05099	17.67674	59.18495	49.00039	40.05179	34.58505	42.00279
2018-05-09 06:02:00	359043379931766650	1.00000	14.17632	8.20216	12.22373	13.31196	13.23432	55.55711	72.54923	58.07014	32.35210	16.73426
2018-05-09 06:03:00	3590433799317661016	1.00000	13.93630	10.76757	8.45042	12.84404	15.12677	51.25268	32.39311	81.50294	80.70494	79.17358
2018-05-09 06:04:00	3590433799317661842	0.00000	12.84586	13.97489	15.95734	12.04586	13.91245	40.39191	24.06529	74.48696	98.39026	15.94373
2018-05-09 06:05:00	8630330696303481974	0.00000	11.86404	13.30582	15.15350	13.71590	10.98098	57.43151	73.90417	12.20221	76.70272	85.14786
2018-05-09 06:06:00	359043379931766585	1.00000	12.37248	11.35497	12.55500	12.01526	13.68952	36.46894	66.36491	46.36261	55.12909	68.57020
2018-05-09 06:07:00	8630330696303482493	0.00000	8.92169	13.05216	14.21955	12.19019	8.72101	37.17733	95.21545	91.06171	47.18398	84.32816
2018-05-09 06:08:00	359043379931766353	1.00000	13.20374	14.42768	12.12274	14.03664	15.53251	45.30601	67.69328	53.45986	43.61162	40.13366
2018-05-09 06:09:00	3590433799317661115	0.00000	11.43222	9.81163	15.46736	16.29418	7.79648	51.25535	49.96378	64.19837	26.10906	2.43914
2018-05-09 06:10:00	3590433799317661008	0.00000	12.97494	8.97049	19.50284	15.75650	10.60107	40.35548	5.68136	17.86180	20.13801	36.99525
2018-05-09 06:11:00	8630330696303482220	1.00000	7.99071	12.68174	10.63823	11.99301	11.77745	52.00822	39.83821	88.24632	16.91528	99.27725
2018-05-09 06:12:00	8630330696303481743	1.00000	9.24337	13.00545	8.34611	11.98738	10.86053	45.44126	68.88313	93.34784	13.01159	34.12901
2018-05-09 06:13:00	3590433799317661768	0.00000	10.89047	9.82389	15.20573	12.81103	13.14923	27.53784	20.11365	62.03958	73.98436	60.93786
2018-05-09 06:14:00	3590433799317661842	0.00000	14.01494	11.67319	13.12472	12.26559	13.89341	33.98079	15.23146	93.46025	56.21471	77.62322
2018-05-09 06:15:00	863033069630348065	1.00000	7.98745	15.47148	11.04937	14.15659	15.21072	26.26196	10.21394	52.60098	31.51954	0.29269
2018-05-09 06:16:00	359043379931766056	1.00000	11.24290	13.92376	9.68852	12.83681	11.28145	43.29447	59.74638	65.71667	74.40957	37.12364
2018-05-09 06:17:00	8630330696303481842	1.00000	16.51437	16.92844	12.18394	19.59739	15.87107	21.98982	53.27579	42.06645	88.02851	65.30240
2018-05-09 06:18:00	8630330696303481479	1.00000	11.93403	13.34380	10.62810	13.68784	16.45698	28.71141	54.79097	79.30902	13.74265	72.96000
2018-05-09 06:19:00	8630330696303481297	0.00000	7.62854	9.87376	13.34410	14.41605	8.76189	63.63212	48.21774	6.31568	69.16840	2.88625
2018-05-09 06:20:00	3590433799317661669	0.00000	13.58588	11.19901	13.88951	14.79014	11.53330	57.78726	49.61107	37.21363	80.83164	79.16031
2018-05-09 06:21:00	8630330696303481982	1.00000	12.05938	16.14305	11.80486	14.61400	17.79642	51.65760	34.96192	7.81749	18.48880	13.94653
2018-05-09 06:22:00	359043379931766668	1.00000	10.51433	15.96648	10.55826	17.86104	16.20934	49.08961	38.12318	33.51601	42.07757	13.26183
2018-05-09 06:23:00	863033069630348214	0.00000	17.51611	7.67797	13.70603	18.23721	13.75819	35.38721	16.13601	40.15717	13.07711	39.28506
2018-05-09 06:24:00	359043379931766825	1.00000	11.35164	12.72161	8.59839	9.57274	14.25891	50.95345	90.27077	0.68415	71.36401	16.48311
2018-05-09 06:25:00	359043379931766320	0.00000	9.93152	9.38446	13.00768	13.50518	10.54596	53.34535	35.71915	6.83646	21.05690	48.84909
2018-05-09 06:26:00	863033069630348479	1.00000	8.12908	13.78107	9.46819	15.57473	12.91272	39.31250	42.99556	32.20144	79.95734	7.27569
2018-05-09 06:27:00	3590433799317661693	1.00000	13.51196	15.90783	10.29601	13.53797	14.99667	39.81898	27.88412	53.43133	91.94990	90.31837
2018-05-09 06:28:00	359043379931766791	1.00000	7.60042	12.96145	8.97466	12.57358	20.22514	45.74129	60.91870	0.95182	77.94126	47.10607
2018-05-09 06:29:00	3590433799317662352	1.00000	13.62105	12.59031	10.92470	11.98053	19.01216	24.23825	82.02546	24.38841	33.84793	41.61502
2018-05-09 06:30:00	8630330696303481420	0.00000	6.22857	15.03414	11.73701	15.99125	11.08647	32.76591	44.99599	83.15780	28.46249	89.43765
2018-05-09 06:31:00	359043379931766270	1.00000	8.51736	12.16217	9.11477	9.62274	17.25336	38.24769	64.80450	89.94293	79.61796	48.30697
2018-05-09 06:32:00	3590433799317661131	1.00000	9.38863	14.38294	9.16338	14.33729	16.34119	53.48563	38.31651	51.90513	46.21771	38.90615
2018-05-09 06:33:00	8630330696303482063	0.00000	14.29812	13.24575	12.46055	12.51606	9.31484	49.41508	90.34600	54.46722	99.56470	69.59778
2018-05-09 06:34:00	8630330696303481586	0.00000	13.45711	15.60026	14.95060	11.61532	10.95418	45.54111	56.72024	98.45419	44.38248	36.48063
2018-05-09 06:35:00	3590433799317662493	0.00000	9.01193	14.02038	12.12825	12.16999	6.08222	28.29870	7.28414	49.91790	45.25183	84.87972
2018-05-09 06:36:00	8630330696303482329	1.00000	13.76897	17.71599	11.67507	18.01313	15.33275	46.21817	89.97588	63.03167	79.47438	48.13174
2018-05-09 06:37:00	863033069630348263	0.00000	15.43863	16.75415	16.52545	8.81163	9.28176	38.46452	44.37798	3.51383	41.12285	78.62933
2018-05-09 06:38:00	3590433799317661420	0.00000	11.73779	13.57215	16.08419	11.70949	10.82855	69.87746	13.95041	81.66782	15.88648	8.76827
2018-05-09 06:39:00	3590433799317661917	1.00000	13.47935	13.01817	8.90351	15.28715	11.10486	52.29319	2.19164	90.40043	89.06859	42.71121
2018-05-09 06:40:00	3590433799317661446	1.00000	12.31027	16.26676	5.54695	15.78169	15.73697	47.75370	37.52892	39.27047	59.07750	14.95295
2018-05-09 06:41:00	8630330696303482147	1.00000	7.01079	19.21330	10.34793	16.34118	11.77017	46.25688	54.57645	56.08116	63.20592	87.47435
2018-05-09 06:42:00	359043379931766684	1.00000	11.21425	11.22061	7.21198	14.05343	14.01517	24.66016	36.72980	29.78674	57.18177	95.44037
2018-05-09 06:43:00	863033069630348867	0.00000	10.72362	13.95277	13.72458	9.79451	10.14627	27.38343	53.00072	49.12564	77.07288	13.07877
2018-05-09 06:44:00	3590433799317661081	0.00000	10.36928	11.29089	14.77298	14.19581	8.50390	45.65388	23.07593	65.78179	10.22245	71.80461
2018-05-09 06:45:00	359043379931766031	1.00000	12.39191	16.74067	12.84871	18.43125	14.66865	41.52192	17.00187	89.33690	21.73584	95.82845
2018-05-09 06:46:00	8630330696303481750	0.00000	7.72834	13.13458	7.09889	10.68132	15.80174	45.25046	20.45392	67.32455	75.89775	38.15437
2018-05-09 06:47:00	863033069630348495	0.00000	8.05666	11.26449	17.28236	14.75151	11.52248	49.64659	8.49263	62.88110	95.48401	63.58586
2018-05-09 06:48:00	359043379931766007	1.00000	14.16484	13.02946	11.91853	13.10190	14.06247	30.68798	61.30833	45.37356	6.30313	45.14571
2018-05-09 06:49:00	863033069630348297	0.00000	13.32829	9.85888	12.95419	13.56391	11.58693	39.69171	98.37202	78.12170	2.98660	38.49036
2018-05-09 06:50:00	8630330696303481768	1.00000	11.16531	15.11618	10.78981	15.35485	12.51324	45.00461	73.58220	54.44069	12.09782	82.85102
2018-05-09 06:51:00	3590433799317661529	1.00000	15.80831	10.10848	12.30793	13.61197	15.65838	58.12616	65.01624	76.43973	86.19250	52.75996
2018-05-09 06:52:00	3590433799317661354	1.00000	12.19895	10.56326	9.94159	14.79932	12.69300	69.19131	40.85165	55.36350	74.97510	92.47593
2018-05-09 06:53:00	863033069630348099	1.00000	13.86682	14.63819	12.17671	14.10307	16.47807	37.06890	96.47668	37.15764	91.75205	58.17680
2018-05-09 06:54:00	3590433799317661867	1.00000	16.00001	7.02242	12.43144	17.84148	15.90907	46.46569	41.31492	7.60928	43.76233	55.26946
2018-05-09 06:55:00	3590433799317661628	0.00000	10.44473	11.43131	11.68472	10.51337	10.89983	27.56473	3.69178	90.89533	9.53136	42.53318
2018-05-09 06:56:00	359043379931766486	1.00000	12.56873	13.05707	9.66983	16.71421	8.98618	36.78110	29.75703	91.11631	12.28709	65.47047
