latitude	longitude	store_name	code	location	imei
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	863033069630348107
34.63915	-120.45794	Lompoc	US	America/Los_Angeles	359043379931766312
36.82167	128.63083	Eisen	KR	Asia/Seoul	359043379931766742
31.64615	120.74221	Changshu City	CN	Asia/Shanghai	3590433799317662394
42.67164	14.01481	Roseto degli Abruzzi	IT	Europe/Rome	359043379931766049
41.55815	-73.0515	Waterbury	US	America/New_York	8630330696303481289
48.07667	8.64409	Trossingen	DE	Europe/Berlin	863033069630348990
42	21.32778	Saraj	MK	Europe/Skopje	3590433799317662212
43.67681	4.63031	Arles	FR	Europe/Paris	863033069630348321
43.35071	46.10925	Gudermes	RU	Europe/Moscow	3590433799317662196
23.5654	119.58627	Magong	TW	Asia/Taipei	8630330696303481891
25.13915	73.06784	Sheoganj	IN	Asia/Kolkata	8630330696303481529
-22.97056	-46.99583	Valinhos	BR	America/Sao_Paulo	3590433799317661222
44.75874	19.21437	Bijeljina	BA	Europe/Sarajevo	8630330696303481180
-16.25	-69.08333	Yunguyo	PE	America/Lima	863033069630348628
-37.88333	145.06667	Carnegie	AU	Australia/Melbourne	8630330696303481891
25.95533	68.88871	Jhol	PK	Asia/Karachi	8630330696303481933
41.50343	-74.01042	Newburgh	US	America/New_York	359043379931766890
49.68369	8.61839	Bensheim	DE	Europe/Berlin	3590433799317661081
29.98869	122.20488	Zhoushan	CN	Asia/Shanghai	359043379931766361
41.0051	-73.78458	Scarsdale	US	America/New_York	3590433799317661388
31.84568	-102.36764	Odessa	US	America/Chicago	863033069630348834
40.87329	14.43865	Somma Vesuviana	IT	Europe/Rome	3590433799317661867
40.24537	-75.64963	Pottstown	US	America/New_York	863033069630348347
44.75874	19.21437	Bijeljina	BA	Europe/Sarajevo	863033069630348180
34.65918	109.22921	Yanliang	CN	Asia/Shanghai	8630330696303481594
19.32932	-98.1664	Contla	MX	America/Mexico_City	8630330696303481644
-25.54073	152.70493	Maryborough	AU	Australia/Brisbane	863033069630348941
-6.25	38.66667	Mvomero	TZ	Africa/Dar_es_Salaam	8630330696303481057
-10.33333	39.28333	Nyangao	TZ	Africa/Dar_es_Salaam	863033069630348263
29.22254	79.5286	Haldwani	IN	Asia/Kolkata	863033069630348669
40.60538	-73.75513	Far Rockaway	US	America/New_York	8630330696303481909
50.09019	8.4493	Hofheim am Taunus	DE	Europe/Berlin	863033069630348651
-37.32167	-59.13316	Tandil	AR	America/Argentina/Buenos_Aires	3590433799317662006
40.70995	0.57856	Amposta	ES	Europe/Madrid	8630330696303482428
43.35071	46.10925	Gudermes	RU	Europe/Moscow	863033069630348016
46.32374	-120.00865	Sunnyside	US	America/Los_Angeles	8630330696303481073
6.84019	79.87116	Dehiwala-Mount Lavinia	LK	Asia/Colombo	3590433799317661586
41.57721	-93.71133	West Des Moines	US	America/Chicago	863033069630348784
42.58342	-71.8023	Fitchburg	US	America/New_York	8630330696303482378
35.48199	137.02166	Minokamo	JP	Asia/Tokyo	863033069630348222
49.07866	30.96755	Zvenihorodka	UA	Europe/Kyiv	3590433799317661321
51.44889	5.51978	Tongelre	NL	Europe/Amsterdam	359043379931766841
34.63915	-120.45794	Lompoc	US	America/Los_Angeles	359043379931766858
50.75767	-1.5443	Lymington	GB	Europe/London	3590433799317662493
48.98693	2.44892	Gonesse	FR	Europe/Paris	359043379931766965
-37.88333	145.06667	Carnegie	AU	Australia/Melbourne	359043379931766585
-23.7975	-48.59278	Buri	BR	America/Sao_Paulo	359043379931766916
22.75218	72.68533	Kheda	IN	Asia/Kolkata	359043379931766916
-1.26753	116.82887	Balikpapan	ID	Asia/Makassar	8630330696303481701
1.6561	103.6032	Kulai	MY	Asia/Kuala_Lumpur	359043379931766122
-19.7625	-44.31389	Esmeraldas	BR	America/Sao_Paulo	863033069630348222
40.98894	28.67582	Yakuplu	TR	Europe/Istanbul	863033069630348040
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	3590433799317662295
45.16024	-93.08883	Lino Lakes	US	America/Chicago	3590433799317661008
-31.4488	-60.93173	Esperanza	AR	America/Argentina/Cordoba	8630330696303481529
19.30157	72.85107	Bhayandar	IN	Asia/Kolkata	8630330696303481370
-22.92306	-53.13722	Loanda	BR	America/Sao_Paulo	3590433799317661909
50.75932	25.34244	Lutsk	UA	Europe/Kyiv	359043379931766221
33.03699	-117.29198	Encinitas	US	America/Los_Angeles	863033069630348008
55.25	24.75	Ukmerge	LT	Europe/Vilnius	8630330696303482006
6.46346	-2.31938	Bibiani	GH	Africa/Accra	359043379931766460
0.46005	34.11169	Busia	KE	Africa/Nairobi	8630330696303482378
27.52948	68.75915	Khairpur Mir‚Äôs	PK	Asia/Karachi	3590433799317662402
43.71032	-1.05366	Dax	FR	Europe/Paris	8630330696303482311
39.12074	27.18052	Bergama	TR	Europe/Istanbul	359043379931766734
-17.83333	48.41667	Ambatondrazaka	MG	Indian/Antananarivo	359043379931766858
-4.16694	-40.7475	Guaraciaba do Norte	BR	America/Fortaleza	8630330696303481610
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	863033069630348289
55.8736	85.4265	Yashkino	RU	Asia/Novokuznetsk	8630330696303482279
58.1908	40.17171	Danilov	RU	Europe/Moscow	3590433799317662360
34.25807	-88.70464	Tupelo	US	America/Chicago	3590433799317661495
30.24706	115.04814	Huangshi	CN	Asia/Shanghai	863033069630348404
42.8334	-80.38297	Norfolk County	CA	America/Toronto	863033069630348032
44.98901	38.94324	Yablonovskiy	RU	Europe/Moscow	8630330696303482378
-25.54073	152.70493	Maryborough	AU	Australia/Brisbane	359043379931766783
15.72892	120.57224	Burgos	PH	Asia/Manila	359043379931766635
30.76468	74.12286	Kanganpur	PK	Asia/Karachi	3590433799317661016
28.92694	78.23456	Bachhraon	IN	Asia/Kolkata	8630330696303481339
-22.57306	-47.1725	Artur Nogueira	BR	America/Sao_Paulo	3590433799317662212
-34.28853	146.05093	Griffith	AU	Australia/Sydney	863033069630348586
49.13645	8.91229	Eppingen	DE	Europe/Berlin	3590433799317661909
9.535	-13.68778	Camayenne	GN	Africa/Conakry	8630330696303481602
41.15612	1.10687	Reus	ES	Europe/Madrid	863033069630348057
13.70727	9.15013	Mirriah	NE	Africa/Niamey	8630330696303482063
39.12074	27.18052	Bergama	TR	Europe/Istanbul	3590433799317661552
9.15093	-79.62098	Chilibre	PA	America/Panama	3590433799317662063
10.29085	105.75635	Sa Dec	VN	Asia/Ho_Chi_Minh	8630330696303482410
25.80565	68.49143	Bhit Shah	PK	Asia/Karachi	359043379931766049
37.19723	122.05228	Tianfu	CN	Asia/Shanghai	863033069630348123
9.6531	124.3697	Jagna	PH	Asia/Manila	8630330696303481065
52.71083	5.74861	Emmeloord	NL	Europe/Amsterdam	3590433799317661651
50.18545	27.06365	Shepetivka	UA	Europe/Kyiv	3590433799317661982
-31.4488	-60.93173	Esperanza	AR	America/Argentina/Cordoba	8630330696303482436
41.09822	120.74792	Nanpiao	CN	Asia/Shanghai	863033069630348412
-21.205	-41.88778	Itaperuna	BR	America/Sao_Paulo	863033069630348107
12.37169	123.62494	Masbate	PH	Asia/Manila	863033069630348271
36.82167	128.63083	Eisen	KR	Asia/Seoul	8630330696303481909
40.82232	-74.15987	Nutley	US	America/New_York	8630330696303481586
40.53123	17.58522	Francavilla Fontana	IT	Europe/Rome	3590433799317662410
58.1908	40.17171	Danilov	RU	Europe/Moscow	359043379931766296
24.41288	76.56719	Aklera	IN	Asia/Kolkata	3590433799317662352
48.90982	2.45012	Bobigny	FR	Europe/Paris	863033069630348990
51.12794	4.21372	Temse	BE	Europe/Brussels	8630330696303481222
29.84576	-90.10674	Estelle	US	America/Chicago	3590433799317661925
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	359043379931766528
51.47805	6.8625	Oberhausen	DE	Europe/Berlin	359043379931766999
45.79377	8.88104	Malnate	IT	Europe/Rome	3590433799317661974
40.87329	14.43865	Somma Vesuviana	IT	Europe/Rome	359043379931766031
8.88649	2.59753	Tchaourou	BJ	Africa/Porto-Novo	863033069630348040
-1.26753	116.82887	Balikpapan	ID	Asia/Makassar	8630330696303482287
42.55308	-87.93341	Pleasant Prairie	US	America/Chicago	359043379931766015
-21.44236	27.46153	Tonota	BW	Africa/Gaborone	8630330696303481107
65.93381	111.4834	Aykhal	RU	Asia/Yakutsk	8630330696303481628
49.738430	13.373637	Plzeň	CZ	Europe/Prague	863033069630348099
0.76755	24.43973	Yangambi	CD	Africa/Lubumbashi	3590433799317662360
-10.91722	-37.65	Lagarto	BR	America/Maceio	8630330696303482147
-20.87306	-48.29694	Viradouro	BR	America/Sao_Paulo	8630330696303482212
-8.76194	-63.90389	Porto Velho	BR	America/Porto_Velho	3590433799317661537
12.35275	121.06761	San Jose	PH	Asia/Manila	3590433799317661313
-21.44236	27.46153	Tonota	BW	Africa/Gaborone	8630330696303481875
15.48131	-86.57415	Olanchito	HN	America/Tegucigalpa	8630330696303481701
8.56697	123.33471	Dipolog	PH	Asia/Manila	3590433799317661362
45.75279	130.57211	Boli	CN	Asia/Shanghai	3590433799317661701
41.82143	41.77921	Kobuleti	GE	Asia/Tbilisi	863033069630348594
50.073658	14.418540	Praha	CZ	Europe/Prague	8630330696303481578
32.42067	-104.22884	Carlsbad	US	America/Denver	8630330696303481412
18.65297	-72.09391	Thomazeau	HT	America/Port-au-Prince	8630330696303482014
14.62578	121.12251	Antipolo	PH	Asia/Manila	863033069630348180
36.72544	3.55665	Thenia	DZ	Africa/Algiers	8630330696303481917
36.21544	65.93249	Sar-e Pul	AF	Asia/Kabul	3590433799317662030
58.7002	59.4839	Kachkanar	RU	Asia/Yekaterinburg	3590433799317661784
-10.91722	-37.65	Lagarto	BR	America/Maceio	359043379931766163
23.73333	114.68333	Heyuan	CN	Asia/Shanghai	8630330696303481305
11.15583	42.7125	'Ali Sabieh	DJ	Africa/Djibouti	863033069630348420
27.85	112.9	Xiangtan	CN	Asia/Shanghai	863033069630348396
39.22493	42.85693	Patnos	TR	Europe/Istanbul	359043379931766965
35.89972	14.51472	Valletta	MT	Europe/Malta	8630330696303481032
-20.87306	-48.29694	Viradouro	BR	America/Sao_Paulo	3590433799317662345
34.9	137.5	Shinshiro	JP	Asia/Tokyo	3590433799317662055
12.25282	79.41727	Gingee	IN	Asia/Kolkata	3590433799317661065
30.24706	115.04814	Huangshi	CN	Asia/Shanghai	3590433799317661156
40.93333	73	Jalal-Abad	KG	Asia/Bishkek	863033069630348263
34.09611	-118.10583	San Gabriel	US	America/Los_Angeles	8630330696303481651
51.44889	5.51978	Tongelre	NL	Europe/Amsterdam	359043379931766668
53.00974	-3.05814	Rhosllanerchrugog	GB	Europe/London	3590433799317662154
35.815	139.6853	Shimotoda	JP	Asia/Tokyo	8630330696303482386
42.50729	1.53414	les Escaldes	AD	Europe/Andorra	359043379931766890
26.18924	-98.15529	San Juan	US	America/Chicago	3590433799317661610
39.00622	-77.4286	Sterling	US	America/New_York	8630330696303481131
53.59337	9.47629	Stade	DE	Europe/Berlin	863033069630348693
32.65246	51.67462	Isfahan	IR	Asia/Tehran	863033069630348040
41.27621	-72.86843	East Haven	US	America/New_York	8630330696303481008
48.77275	5.16108	Bar-le-Duc	FR	Europe/Paris	863033069630348941
31.64615	120.74221	Changshu City	CN	Asia/Shanghai	8630330696303482113
1.6561	103.6032	Kulai	MY	Asia/Kuala_Lumpur	863033069630348271
55.85	37.56667	Likhobory	RU	Europe/Moscow	863033069630348081
43.82634	144.09638	Motomachi	JP	Asia/Tokyo	359043379931766940
52.61131	13.31783	Hermsdorf	DE	Europe/Berlin	3590433799317661792
51.95838	4.47124	Schiebroek	NL	Europe/Amsterdam	359043379931766015
31.20176	29.91582	Alexandria	EG	Africa/Cairo	863033069630348263
21.53889	71.57737	Gariadhar	IN	Asia/Kolkata	863033069630348602
-11.78333	19.91667	Luena	AO	Africa/Luanda	359043379931766221
50.80019	7.20769	Siegburg	DE	Europe/Berlin	863033069630348669
27.09978	-82.45426	Venice	US	America/New_York	359043379931766973
49.952431	15.268654	Kutná Hora	CZ	Europe/Prague	863033069630348057
52.48173	-2.12139	Brierley Hill	GB	Europe/London	3590433799317661180
48.73218	11.18709	Neuburg an der Donau	DE	Europe/Berlin	359043379931766403
49.195061	16.606836	Brno	CZ	Europe/Prague	3590433799317662204
-7.81667	112.01667	Kediri	ID	Asia/Jakarta	8630330696303481354
-19.7625	-44.31389	Esmeraldas	BR	America/Sao_Paulo	863033069630348263
43.83125	5.03586	Cavaillon	FR	Europe/Paris	8630330696303481552
-25.54073	152.70493	Maryborough	AU	Australia/Brisbane	8630330696303481289
26.76628	83.36889	Gorakhpur	IN	Asia/Kolkata	3590433799317661180
36	139.55722	Okegawa	JP	Asia/Tokyo	359043379931766213
57.97472	33.2525	Valday	RU	Europe/Moscow	3590433799317661446
33.98154	-81.23621	Lexington	US	America/New_York	3590433799317662451
-4.06667	37.73333	Same	TZ	Africa/Dar_es_Salaam	359043379931766551
33.95015	-118.03917	South Whittier	US	America/Los_Angeles	8630330696303482022
36.08497	9.37082	Siliana	TN	Africa/Tunis	8630330696303481313
50.79205	-1.08593	Southsea	GB	Europe/London	863033069630348958
37.73222	115.70111	Hengshui	CN	Asia/Shanghai	863033069630348644
54.90083	38.07083	Stupino	RU	Europe/Moscow	863033069630348651
-22.53722	-42.98194	Guapimirim	BR	America/Sao_Paulo	863033069630348800
51.42708	-0.91979	Lower Earley	GB	Europe/London	3590433799317661099
22.37066	114.10479	Tsuen Wan	HK	Asia/Hong_Kong	359043379931766486
9.82564	78.25795	Tiruppuvanam	IN	Asia/Kolkata	3590433799317661446
30.76468	74.12286	Kanganpur	PK	Asia/Karachi	3590433799317662303
40.94065	-73.99681	Dumont	US	America/New_York	8630330696303481990
43.11667	1.6	Pamiers	FR	Europe/Paris	359043379931766809
53.38333	-0.76667	Gainsborough	GB	Europe/London	863033069630348040
53.43333	-7.95	Athlone	IE	Europe/Dublin	359043379931766452
39.00622	-77.4286	Sterling	US	America/New_York	863033069630348701
-23.44361	-51.87389	Sarandi	BR	America/Sao_Paulo	3590433799317661974
57.30185	39.85331	Gavrilov-Yam	RU	Europe/Moscow	863033069630348362
25.87498	86.59611	Saharsa	IN	Asia/Kolkata	3590433799317661594
-7.76667	35.7	Iringa	TZ	Africa/Dar_es_Salaam	3590433799317662097
48.975658	14.480255	České Budějovice	CZ	Europe/Prague	359043379931766619
8.48714	-13.2356	Freetown	SL	Africa/Freetown	863033069630348669
54.48147	53.47103	Oktyabr‚Äôskiy	RU	Asia/Yekaterinburg	359043379931766585
49.5099	6.74549	Losheim	DE	Europe/Berlin	3590433799317661578
3.02013	30.91105	Arua	UG	Africa/Kampala	863033069630348057
-1.6	103.61667	Jambi City	ID	Asia/Jakarta	359043379931766007
-23.44361	-51.87389	Sarandi	BR	America/Sao_Paulo	359043379931766890
47.83333	59.6	Shalqar	KZ	Asia/Aqtobe	863033069630348941
25.67927	-80.31727	Kendall	US	America/New_York	8630330696303481834
29.53885	-95.44744	Fresno	US	America/Chicago	3590433799317662329
40.56754	-89.64066	Pekin	US	America/Chicago	359043379931766502
43.78956	7.60872	Ventimiglia	IT	Europe/Rome	8630330696303481164
-15.21194	-75.11028	Minas de Marcona	PE	America/Lima	359043379931766577
50.86079	17.4674	Brzeg	PL	Europe/Warsaw	3590433799317662436
-24.19436	29.00974	Mokopane	ZA	Africa/Johannesburg	3590433799317661982
59.80917	30.38167	Shushary	RU	Europe/Moscow	8630330696303482238
18.65297	-72.09391	Thomazeau	HT	America/Port-au-Prince	3590433799317661370
47.83333	59.6	Shalqar	KZ	Asia/Aqtobe	359043379931766734
48.90472	2.2469	La Garenne-Colombes	FR	Europe/Paris	8630330696303481990
50.23019	8.77155	Karben	DE	Europe/Berlin	3590433799317661867
22.19303	88.18466	Diamond Harbour	IN	Asia/Kolkata	3590433799317662485
1.6561	103.6032	Kulai	MY	Asia/Kuala_Lumpur	8630330696303482469
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	863033069630348230
36.08497	9.37082	Siliana	TN	Africa/Tunis	3590433799317661941
37.1759	128.9889	T‚Äôaebaek	KR	Asia/Seoul	8630330696303481115
-44.39672	171.25364	Timaru	NZ	Pacific/Auckland	359043379931766916
43.78956	7.60872	Ventimiglia	IT	Europe/Rome	8630330696303481594
53.59782	34.33825	Dyat‚Äôkovo	RU	Europe/Moscow	359043379931766452
30.17746	-81.38758	Palm Valley	US	America/New_York	359043379931766692
36.02506	-86.77917	Brentwood Estates	US	America/Chicago	3590433799317661867
33.08014	-83.2321	Milledgeville	US	America/New_York	8630330696303481867
55.54028	89.20083	Sharypovo	RU	Asia/Krasnoyarsk	3590433799317661032
37.73222	115.70111	Hengshui	CN	Asia/Shanghai	8630330696303482410
39.59611	27.02444	Edremit	TR	Europe/Istanbul	3590433799317661586
34.5624	38.28402	Tadmur	SY	Asia/Damascus	863033069630348586
49.88307	-119.48568	Kelowna	CA	America/Vancouver	8630330696303482048
47.80527	-122.24064	Bothell West	US	America/Los_Angeles	3590433799317661461
39.32288	-76.72803	Woodlawn	US	America/New_York	863033069630348206
24.96334	10.18003	Ghat	LY	Africa/Tripoli	359043379931766874
40.78206	72.34424	Andijon	UZ	Asia/Tashkent	3590433799317661172
44.31771	9.32241	Chiavari	IT	Europe/Rome	3590433799317662238
21.46527	83.97573	Sambalpur	IN	Asia/Kolkata	8630330696303482147
18.18158	76.03889	Osmanabad	IN	Asia/Kolkata	863033069630348552
43.1122	12.38878	Perugia	IT	Europe/Rome	3590433799317662493
50.75932	25.34244	Lutsk	UA	Europe/Kyiv	3590433799317662261
13.44581	101.18445	Phanat Nikhom	TH	Asia/Bangkok	359043379931766460
0.03813	36.36339	Nyahururu	KE	Africa/Nairobi	359043379931766437
47.64995	-117.23991	Opportunity	US	America/Los_Angeles	3590433799317662493
9.535	-13.68778	Camayenne	GN	Africa/Conakry	8630330696303481388
-7.54972	110.71639	Ngemplak	ID	Asia/Jakarta	863033069630348479
35.61452	-88.81395	Jackson	US	America/Chicago	8630330696303481065
53.93361	37.92792	Kireyevsk	RU	Europe/Moscow	8630330696303481024
48.77275	5.16108	Bar-le-Duc	FR	Europe/Paris	3590433799317661057
40.65538	-74.38987	Scotch Plains	US	America/New_York	863033069630348818
22.75218	72.68533	Kheda	IN	Asia/Kolkata	3590433799317661552
-1.6	103.61667	Jambi City	ID	Asia/Jakarta	359043379931766049
33.92946	-116.97725	Beaumont	US	America/Los_Angeles	863033069630348743
30.81383	75.16878	Moga	IN	Asia/Kolkata	359043379931766569
-8.99167	125.21972	Maliana	TL	Asia/Dili	359043379931766742
35.64889	117.27583	Sishui	CN	Asia/Shanghai	863033069630348644
-19.7625	-44.31389	Esmeraldas	BR	America/Sao_Paulo	8630330696303481271
36.72544	3.55665	Thenia	DZ	Africa/Algiers	8630330696303482246
53.83333	-2.98333	Poulton-le-Fylde	GB	Europe/London	3590433799317661560
14.37395	100.48528	Bang Ban	TH	Asia/Bangkok	3590433799317661917
-34.28853	146.05093	Griffith	AU	Australia/Sydney	3590433799317661800
20.14298	-77.43532	Media Luna	CU	America/Havana	359043379931766247
13.73417	-89.71472	Sonzacate	SV	America/El_Salvador	863033069630348925
53.95278	32.86389	Roslavl‚Äô	RU	Europe/Moscow	8630330696303482162
45.73333	4.91667	Bron	FR	Europe/Paris	8630330696303481149
48.46458	9.22796	Pfullingen	DE	Europe/Berlin	8630330696303481602
12.04161	75.35927	Talipparamba	IN	Asia/Kolkata	359043379931766056
35	136.51667	Komono	JP	Asia/Tokyo	8630330696303481966
36.53333	136.61667	Nonoichi	JP	Asia/Tokyo	359043379931766056
7.57944	-8.53778	New Yekepa	LR	Africa/Monrovia	8630330696303481339
35.25064	-91.73625	Searcy	US	America/Chicago	863033069630348156
42.28639	18.84	Budva	ME	Europe/Podgorica	8630330696303482279
55.82737	-4.0573	Viewpark	GB	Europe/London	863033069630348990
43.82634	144.09638	Motomachi	JP	Asia/Tokyo	8630330696303481685
48.90982	2.45012	Bobigny	FR	Europe/Paris	8630330696303481594
11.8659	34.3869	Ar Ruseris	SD	Africa/Khartoum	8630330696303481263
37.16911	10.03478	El Alia	TN	Africa/Tunis	863033069630348586
13.73417	-89.71472	Sonzacate	SV	America/El_Salvador	8630330696303481560
52.66277	-2.01111	Great Wyrley	GB	Europe/London	8630330696303481008
3.02013	30.91105	Arua	UG	Africa/Kampala	3590433799317662071
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	3590433799317661925
41.63976	2.35739	Cardedeu	ES	Europe/Madrid	8630330696303481495
51.08468	7.11393	Burscheid	DE	Europe/Berlin	863033069630348776
37.74615	-25.66689	Ponta Delgada	PT	Atlantic/Azores	3590433799317661610
0.51667	101.44167	Pekanbaru	ID	Asia/Jakarta	8630330696303481156
53.49389	-1.29243	Mexborough	GB	Europe/London	3590433799317661057
38.96372	-76.99081	Chillum	US	America/New_York	863033069630348123
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	8630330696303481966
-3.74912	-73.25383	Iquitos	PE	America/Lima	3590433799317661461
41.20485	-8.33147	Paredes	PT	Europe/Lisbon	3590433799317661693
52.71083	5.74861	Emmeloord	NL	Europe/Amsterdam	863033069630348735
-20.87306	-48.29694	Viradouro	BR	America/Sao_Paulo	8630330696303481859
49.65186	26.97253	Krasyliv	UA	Europe/Kyiv	3590433799317661347
31.78336	35.23388	East Jerusalem	PS	Asia/Hebron	3590433799317661495
32.5007	-94.74049	Longview	US	America/Chicago	8630330696303481339
14.95472	120.89694	Baliuag	PH	Asia/Manila	8630330696303482121
-3.20333	-52.20639	Altamira	BR	America/Santarem	863033069630348636
41.63976	2.35739	Cardedeu	ES	Europe/Madrid	8630330696303481289
-8.76194	-63.90389	Porto Velho	BR	America/Porto_Velho	3590433799317661289
35	136.51667	Komono	JP	Asia/Tokyo	3590433799317662261
51.21187	4.25633	Beveren	BE	Europe/Brussels	359043379931766619
45.39402	9.29109	San Giuliano Milanese	IT	Europe/Rome	863033069630348354
26.18924	-98.15529	San Juan	US	America/Chicago	3590433799317661859
40.1675	34.37389	Sungurlu	TR	Europe/Istanbul	8630330696303481628
42.64685	-5.55835	Villaquilambre	ES	Europe/Madrid	8630330696303482113
18.87813	72.93924	Uran	IN	Asia/Kolkata	8630330696303481594
43.4125	23.225	Montana	BG	Europe/Sofia	3590433799317661669
56.11281	69.49015	Ishim	RU	Asia/Yekaterinburg	863033069630348958
33.03699	-117.29198	Encinitas	US	America/Los_Angeles	863033069630348966
14.14989	121.3152	Calauan	PH	Asia/Manila	3590433799317661529
32.42067	-104.22884	Carlsbad	US	America/Denver	359043379931766825
-21.205	-41.88778	Itaperuna	BR	America/Sao_Paulo	3590433799317661487
41.94175	123.50266	Hushitai	CN	Asia/Shanghai	3590433799317661222
23.07492	88.28637	Pandua	IN	Asia/Kolkata	3590433799317661404
14.46693	75.92694	Davangere	IN	Asia/Kolkata	863033069630348362
14.37395	100.48528	Bang Ban	TH	Asia/Bangkok	8630330696303482121
-15.21194	-75.11028	Minas de Marcona	PE	America/Lima	8630330696303481479
35.8	137.23333	Gero	JP	Asia/Tokyo	8630330696303481628
6.45407	3.39467	Lagos	NG	Africa/Lagos	8630330696303481693
52.2	8.63333	Kirchlengern	DE	Europe/Berlin	8630330696303482212
2.2139	102.3278	Kampung Ayer Molek	MY	Asia/Kuala_Lumpur	3590433799317661313
43.48961	-8.2194	Ferrol	ES	Europe/Madrid	8630330696303482287
9.91861	-68.30472	Tinaquillo	VE	America/Caracas	8630330696303481750
7.06273	-1.4001	Mampong	GH	Africa/Accra	8630330696303482329
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	3590433799317661792
-25.54073	152.70493	Maryborough	AU	Australia/Brisbane	863033069630348982
48.79325	2.29275	Fontenay-aux-Roses	FR	Europe/Paris	3590433799317661776
41.0051	-73.78458	Scarsdale	US	America/New_York	3590433799317661495
34.75856	136.13108	Ueno-ebisumachi	JP	Asia/Tokyo	359043379931766288
55.38752	36.73307	Naro-Fominsk	RU	Europe/Moscow	3590433799317661057
18.87813	72.93924	Uran	IN	Asia/Kolkata	8630330696303482386
51.42708	-0.91979	Lower Earley	GB	Europe/London	8630330696303482360
18.20854	-71.10077	Santa Cruz de Barahona	DO	America/Santo_Domingo	863033069630348503
38.68712	-4.10734	Puertollano	ES	Europe/Madrid	359043379931766478
42.64685	-5.55835	Villaquilambre	ES	Europe/Madrid	8630330696303482030
56.03361	35.96944	Volokolamsk	RU	Europe/Moscow	3590433799317662089
54.48147	53.47103	Oktyabr‚Äôskiy	RU	Asia/Yekaterinburg	8630330696303482485
52.31333	6.92917	Oldenzaal	NL	Europe/Amsterdam	3590433799317662139
48.77644	2.29026	Sceaux	FR	Europe/Paris	3590433799317662055
52.66277	-2.01111	Great Wyrley	GB	Europe/London	359043379931766833
49.13645	8.91229	Eppingen	DE	Europe/Berlin	8630330696303481909
34.09668	-117.71978	Claremont	US	America/Los_Angeles	359043379931766098
51.08468	7.11393	Burscheid	DE	Europe/Berlin	8630330696303482477
44.97639	19.61222	Sremska Mitrovica	RS	Europe/Belgrade	863033069630348230
49.97704	9.15214	Aschaffenburg	DE	Europe/Berlin	863033069630348396
41.0051	-73.78458	Scarsdale	US	America/New_York	8630330696303482378
36.92574	14.72443	Ragusa	IT	Europe/Rome	3590433799317662147
41.57439	24.71204	Smolyan	BG	Europe/Sofia	3590433799317661107
51.40944	46.04833	Privolzhskiy	RU	Europe/Saratov	359043379931766593
53.19146	-2.52398	Winsford	GB	Europe/London	8630330696303482477
38.06084	-97.92977	Hutchinson	US	America/Chicago	3590433799317662238
22.83957	91.84128	Manikchari	BD	Asia/Dhaka	8630330696303482287
6.95194	121.96361	Recodo	PH	Asia/Manila	8630330696303482071
41.55947	14.66737	Campobasso	IT	Europe/Rome	8630330696303481263
39.08367	-84.50855	Covington	US	America/New_York	3590433799317661271
0.03813	36.36339	Nyahururu	KE	Africa/Nairobi	8630330696303481370
30.21121	74.4818	Malaut	IN	Asia/Kolkata	8630330696303481446
51.39148	-0.29825	Surbiton	GB	Europe/London	8630330696303481578
32.65246	51.67462	Isfahan	IR	Asia/Tehran	8630330696303482097
58.04254	65.27258	Tavda	RU	Asia/Yekaterinburg	359043379931766809
46.75451	33.34864	Nova Kakhovka	UA	Europe/Kyiv	3590433799317661750
27.55898	68.21204	Larkana	PK	Asia/Karachi	3590433799317661156
25.49043	85.94001	Teghra	IN	Asia/Kolkata	359043379931766700
9.6531	124.3697	Jagna	PH	Asia/Manila	359043379931766817
-7.51611	109.05389	Wangon	ID	Asia/Jakarta	3590433799317662006
-2.68333	33	Usagara	TZ	Africa/Dar_es_Salaam	863033069630348727
-17.83333	48.41667	Ambatondrazaka	MG	Indian/Antananarivo	3590433799317661008
33.52253	-117.70755	Laguna Niguel	US	America/Los_Angeles	8630330696303481958
20.74122	-100.44843	Santa Rosa Jauregui	MX	America/Mexico_City	863033069630348628
28.54944	-81.77285	Clermont	US	America/New_York	8630330696303481602
33.92946	-116.97725	Beaumont	US	America/Los_Angeles	359043379931766726
53.69786	-2.68758	Leyland	GB	Europe/London	359043379931766429
34.81667	137.4	Toyokawa	JP	Asia/Tokyo	3590433799317661453
47.48444	36.25361	Polohy	UA	Europe/Zaporozhye	3590433799317662188
50.76306	-1.29772	Cowes	GB	Europe/London	8630330696303481891
24.28859	116.11768	Meizhou	CN	Asia/Shanghai	8630330696303482410
11.86064	9.0027	Gaya	NG	Africa/Lagos	3590433799317662097
35.30889	139.55028	Kamakura	JP	Asia/Tokyo	3590433799317661354
15.5439	73.7553	Calangute	IN	Asia/Kolkata	8630330696303481016
42.52787	-70.92866	Peabody	US	America/New_York	8630330696303481727
